"","Gene","Size","Start","End"
"1985","PA14_24880",73,654212,654284
"1986","PA14_24890",198,654285,654482
"1987","PA14_24900",179,654483,654661
"1988","PA14_24910",437,654662,655098
"1989","PA14_24920",343,655099,655441
"1990","PA14_24940",531,655442,655972
"1991","PA14_24950",461,655973,656433
"1992","PA14_24960",519,656434,656952
"1993","PA14_24970",302,656953,657254
"1994","PA14_24980",268,657255,657522
"1995","PA14_24990",128,657523,657650
"1996","PA14_25000",642,657651,658292
"1997","PA14_25020",640,658293,658932
"1998","PA14_25030",228,658933,659160
"1999","PA14_25040",145,659161,659305
"2000","PA14_25050",144,659306,659449
"2001","PA14_25060",272,659450,659721
"2002","PA14_25080",715,659722,660436
"2003","PA14_25090",391,660437,660827
"2004","PA14_25100",124,660828,660951
"2005","PA14_25110",868,660952,661819
"2006","PA14_25130",172,661820,661991
"2007","PA14_25140",77,661992,662068
"2008","PA14_25150",161,662069,662229
"2009","PA14_25160",204,662230,662433
"2010","PA14_25180",233,662434,662666
"2011","PA14_25195",332,662667,662998
"2012","PA14_25210",245,662999,663243
"2013","PA14_25220",209,663244,663452
"2014","PA14_25230",1148,663453,664600
"2015","PA14_25250",461,664601,665061
"2016","PA14_25270",469,665062,665530
"2017","PA14_25280",445,665531,665975
"2018","PA14_25305",403,665976,666378
"2019","PA14_25320",261,666379,666639
"2020","PA14_25330",224,666640,666863
"2021","PA14_25340",202,666864,667065
"2022","PA14_25350",421,667066,667486
"2023","PA14_25360",342,667487,667828
"2024","PA14_25370",75,667829,667903
"2025","PA14_25390",464,667904,668367
"2026","PA14_25400",240,668368,668607
"2027","PA14_25410",102,668608,668709
"2028","PA14_25420",284,668710,668993
"2029","PA14_25430",416,668994,669409
"2030","PA14_25440",227,669410,669636
"2031","PA14_25450",433,669637,670069
"2032","PA14_25470",177,670070,670246
"2033","PA14_25480",910,670247,671156
"2034","PA14_25490",211,671157,671367
"2035","PA14_25500",146,671368,671513
"2036","PA14_25510",332,671514,671845
"2037","PA14_25520",61,671846,671906
"2038","PA14_25530",254,671907,672160
"2039","PA14_25540",154,672161,672314
"2040","PA14_25550",339,672315,672653
"2041","PA14_25560",1057,672654,673710
"2042","PA14_25580",318,673711,674028
"2043","PA14_25590",230,674029,674258
"2044","PA14_25600",326,674259,674584
"2045","PA14_25610",192,674585,674776
"2046","PA14_25620",178,674777,674954
"2047","PA14_25630",60,674955,675014
"2048","PA14_25640",326,675015,675340
"2049","PA14_25650",312,675341,675652
"2050","PA14_25660",247,675653,675899
"2051","PA14_25670",78,675900,675977
"2052","PA14_25690",414,675978,676391
"2053","PA14_25710",271,676392,676662
"2054","PA14_25730",349,676663,677011
"2055","PA14_25740",210,677012,677221
"2056","PA14_25760",342,677222,677563
"2057","PA14_25770",118,677564,677681
"2058","PA14_25780",316,677682,677997
"2059","PA14_25790",391,677998,678388
"2060","PA14_25800",212,678389,678600
"2061","PA14_25810",298,678601,678898
"2062","PA14_25820",210,678899,679108
"2063","PA14_25830",189,679109,679297
"2064","PA14_25840",551,679298,679848
"2065","PA14_25860",249,679849,680097
"2066","PA14_25880",309,680098,680406
"2067","PA14_25900",398,680407,680804
"2068","PA14_25910",359,680805,681163
"2069","PA14_25920",250,681164,681413
"2070","PA14_25930",142,681414,681555
"2071","PA14_25940",364,681556,681919
"2072","PA14_25960",375,681920,682294
"2073","PA14_25970",1265,682295,683559
"2074","PA14_25980",364,683560,683923
"2075","PA14_25990",366,683924,684289
"2076","PA14_26000",214,684290,684503
"2077","PA14_26010",379,684504,684882
"2078","PA14_26020",536,684883,685418
"2079","PA14_26050",485,685419,685903
"2080","PA14_26060",102,685904,686005
"2081","PA14_26070",193,686006,686198
"2082","PA14_26080",66,686199,686264
"2083","PA14_26090",319,686265,686583
"2084","PA14_26110",431,686584,687014
"2085","PA14_26130",369,687015,687383
"2086","PA14_26140",196,687384,687579
"2087","PA14_26150",308,687580,687887
"2088","PA14_26160",204,687888,688091
"2089","PA14_26165",589,688092,688680
"2090","PA14_26190",443,688681,689123
"2091","PA14_26200",60,689124,689183
"2092","PA14_26210",255,689184,689438
"2093","PA14_26220",237,689439,689675
"2094","PA14_26230",229,689676,689904
"2095","PA14_26240",263,689905,690167
"2096","PA14_26260",389,690168,690556
"2097","PA14_26270",329,690557,690885
"2098","PA14_26280",545,690886,691430
"2099","PA14_26300",85,691431,691515
"2100","PA14_26310",257,691516,691772
"2101","PA14_26330",278,691773,692050
"2102","PA14_26340",200,692051,692250
"2103","PA14_26350",288,692251,692538
"2104","PA14_26360",343,692539,692881
"2105","PA14_26390",323,692882,693204
"2106","PA14_26400",257,693205,693461
"2107","PA14_26420",718,693462,694179
"2108","PA14_26450",189,694180,694368
"2109","PA14_26460",262,694369,694630
"2110","PA14_26470",393,694631,695023
"2111","PA14_26480",459,695024,695482
"2112","PA14_26485",486,695483,695968
"2113","PA14_26500",222,695969,696190
"2114","PA14_26510",250,696191,696440
"2115","PA14_26530",590,696441,697030
"2116","PA14_26540",282,697031,697312
"2117","PA14_26550",119,697313,697431
"2118","PA14_26560",269,697432,697700
"2119","PA14_26570",212,697701,697912
"2120","PA14_26580",136,697913,698048
"2121","PA14_26590",479,698049,698527
"2122","PA14_26600",194,698528,698721
"2123","PA14_26610",251,698722,698972
"2124","PA14_26620",140,698973,699112
"2125","PA14_26640",608,699113,699720
"2126","PA14_26650",281,699721,700001
"2127","PA14_26670",661,700002,700662
"2128","PA14_26690",264,700663,700926
"2129","PA14_26700",386,700927,701312
"2130","PA14_26720",538,701313,701850
"2131","PA14_26730",326,701851,702176
"2132","PA14_26750",695,702177,702871
"2133","PA14_26760",198,702872,703069
"2134","PA14_26770",254,703070,703323
"2135","PA14_26780",55,703324,703378
"2136","PA14_26810",371,703379,703749
"2137","PA14_26830",325,703750,704074
"2138","PA14_26850",171,704075,704245
"2139","PA14_26860",325,704246,704570
"2140","PA14_26870",213,704571,704783
"2141","PA14_26880",297,704784,705080
"2142","PA14_26890",232,705081,705312
"2143","PA14_26910",305,705313,705617
"2144","PA14_26920",318,705618,705935
"2145","PA14_26930",668,705936,706603
"2146","PA14_26940",256,706604,706859
"2147","PA14_26960",265,706860,707124
"2148","PA14_26970",567,707125,707691
"2149","PA14_26980",162,707692,707853
"2150","PA14_26990",119,707854,707972
"2151","PA14_27000",490,707973,708462
"2152","PA14_27020",267,708463,708729
"2153","PA14_27050",476,708730,709205
"2154","PA14_27070",144,709206,709349
"2155","PA14_27090",288,709350,709637
"2156","PA14_27100",311,709638,709948
"2157","PA14_27110",182,709949,710130
"2158","PA14_27120",146,710131,710276
"2159","PA14_27130",168,710277,710444
"2160","PA14_27140",830,710445,711274
"2161","PA14_27150",227,711275,711501
"2162","PA14_27160",201,711502,711702
"2163","PA14_27170",92,711703,711794
"2164","PA14_27180",323,711795,712117
"2165","PA14_27200",376,712118,712493
"2166","PA14_27210",188,712494,712681
"2167","PA14_27220",142,712682,712823
"2168","PA14_27230",151,712824,712974
"2169","PA14_27250",339,712975,713313
"2170","PA14_27270",249,713314,713562
"2171","PA14_27280",284,713563,713846
"2172","PA14_27290",77,713847,713923
"2173","PA14_27310",408,713924,714331
"2174","PA14_27330",448,714332,714779
"2175","PA14_27350",249,714780,715028
"2176","PA14_27360",263,715029,715291
"2177","PA14_27370",567,715292,715858
"2178","PA14_27390",256,715859,716114
"2179","PA14_27400",323,716115,716437
"2180","PA14_27410",479,716438,716916
"2181","PA14_27420",354,716917,717270
"2182","PA14_27430",530,717271,717800
"2183","PA14_27440",321,717801,718121
"2184","PA14_27450",176,718122,718297
"2185","PA14_27460",218,718298,718515
"2186","PA14_27470",375,718516,718890
"2187","PA14_27480",291,718891,719181
"2188","PA14_27490",150,719182,719331
"2189","PA14_27500",403,719332,719734
"2190","PA14_27510",132,719735,719866
"2191","PA14_27520",161,719867,720027
"2192","PA14_27530",163,720028,720190
"2193","PA14_27550",832,720191,721022
"2194","PA14_27560",331,721023,721353
"2195","PA14_27570",160,721354,721513
"2196","PA14_27580",220,721514,721733
"2197","PA14_27590",257,721734,721990
"2198","PA14_27630",106,721991,722096
"2199","PA14_27640",106,722097,722202
"2200","PA14_27650",181,722203,722383
"2201","PA14_27660",79,722384,722462
"2202","PA14_27675",713,722463,723175
"2203","PA14_27680",220,723176,723395
"2204","PA14_27690",197,723396,723592
"2205","PA14_27700",241,723593,723833
"2206","PA14_27710",136,723834,723969
"2207","PA14_27720",126,723970,724095
"2208","PA14_27730",815,724096,724910
"2209","PA14_27740",223,724911,725133
"2210","PA14_27755",206,725134,725339
"2211","PA14_27770",310,725340,725649
"2212","PA14_27780",259,725650,725908
"2213","PA14_27800",443,725909,726351
"2214","PA14_27810",226,726352,726577
"2215","PA14_27830",63,726578,726640
"2216","PA14_27840",205,726641,726845
"2217","PA14_27850",276,726846,727121
"2218","PA14_27870",87,727122,727208
"2219","PA14_27880",193,727209,727401
"2220","PA14_27890",247,727402,727648
"2221","PA14_27900",239,727649,727887
"2222","PA14_27910",134,727888,728021
"2223","PA14_27920",234,728022,728255
"2224","PA14_27930",99,728256,728354
"2225","PA14_27940",394,728355,728748
"2226","PA14_27950",160,728749,728908
"2227","PA14_27960",307,728909,729215
"2228","PA14_27980",332,729216,729547
"2229","PA14_27990",438,729548,729985
"2230","PA14_28000",346,729986,730331
"2231","PA14_28010",198,730332,730529
"2232","PA14_28020",96,730530,730625
"2233","PA14_28030",161,730626,730786
"2234","PA14_28040",359,730787,731145
"2235","PA14_28050",580,731146,731725
"2236","PA14_28060",412,731726,732137
"2237","PA14_28070",155,732138,732292
"2238","PA14_28080",72,732293,732364
"2239","PA14_28090",185,732365,732549
"2240","PA14_28100",626,732550,733175
"2241","PA14_28110",268,733176,733443
"2242","PA14_28120",113,733444,733556
"2243","PA14_28130",114,733557,733670
"2244","PA14_28140",132,733671,733802
"2245","PA14_28150",378,733803,734180
"2246","PA14_28170",318,734181,734498
"2247","PA14_28180",427,734499,734925
"2248","PA14_28200",145,734926,735070
"2249","PA14_28210",195,735071,735265
"2250","PA14_28220",173,735266,735438
"2251","PA14_28230",56,735439,735494
"2252","PA14_28240",74,735495,735568
"2253","PA14_28250",380,735569,735948
"2254","PA14_28260",98,735949,736046
"2255","PA14_28280",259,736047,736305
"2256","PA14_28290",136,736306,736441
"2257","PA14_28300",160,736442,736601
"2258","PA14_28310",322,736602,736923
"2259","PA14_28320",193,736924,737116
"2260","PA14_28330",31,737117,737147
"2261","PA14_28340",299,737148,737446
"2262","PA14_28350",231,737447,737677
"2263","PA14_28360",69,737678,737746
"2264","PA14_28370",69,737747,737815
"2265","PA14_28380",114,737816,737929
"2266","PA14_28390",138,737930,738067
"2267","PA14_28400",425,738068,738492
"2268","PA14_28410",104,738493,738596
"2269","PA14_28420",295,738597,738891
"2270","PA14_28430",147,738892,739038
"2271","PA14_28440",144,739039,739182
"2272","PA14_28450",156,739183,739338
"2273","PA14_28460",76,739339,739414
"2274","PA14_28470",65,739415,739479
"2275","PA14_28490",109,739480,739588
"2276","PA14_28500",124,739589,739712
"2277","PA14_28510",147,739713,739859
"2278","PA14_28520",147,739860,740006
"2279","PA14_28530",299,740007,740305
"2280","PA14_28540",77,740306,740382
"2281","PA14_28560",172,740383,740554
"2282","PA14_28570",237,740555,740791
"2283","PA14_28580",73,740792,740864
"2284","PA14_28590",260,740865,741124
"2285","PA14_28600",95,741125,741219
"2286","PA14_28610",58,741220,741277
"2287","PA14_28620",108,741278,741385
"2288","PA14_28630",322,741386,741707
"2289","PA14_28650",640,741708,742347
"2290","PA14_28660",177,742348,742524
"2291","PA14_28670",64,742525,742588
"2292","PA14_28680",118,742589,742706
"2293","PA14_28690",338,742707,743044
"2294","PA14_28710",792,743045,743836
"2295","PA14_28720",100,743837,743936
"2296","PA14_28730",118,743937,744054
"2297","PA14_28750",53,744055,744107
"2298","PA14_28760",230,744108,744337
"2299","PA14_28770",547,744338,744884
"2300","PA14_28780",94,744885,744978
"2301","PA14_28790",53,744979,745031
"2302","PA14_28800",331,745032,745362
"2303","PA14_28810",1707,745363,747069
"2304","PA14_28820",832,747070,747901
"2305","PA14_28830",431,747902,748332
"2306","PA14_28840",736,748333,749068
"2307","PA14_28850",115,749069,749183
"2308","PA14_28870",98,749184,749281
"2309","PA14_28880",450,749282,749731
"2310","PA14_28895",2098,749732,751829
"2311","PA14_28910",212,751830,752041
"2312","PA14_28920",696,752042,752737
"2313","PA14_28930",180,752738,752917
"2314","PA14_28940",92,752918,753009
"2315","PA14_28950",130,753010,753139
"2316","PA14_28960",159,753140,753298
"2317","PA14_28970",179,753299,753477
"2318","PA14_28980",318,753478,753795
"2319","PA14_28990",214,753796,754009
"2320","PA14_29000",228,754010,754237
"2321","PA14_29010",174,754238,754411
"2322","PA14_29020",276,754412,754687
"2323","PA14_29030",411,754688,755098
"2324","PA14_29040",112,755099,755210
"2325","PA14_29050",769,755211,755979
"2326","PA14_29060",159,755980,756138
"2327","PA14_29070",287,756139,756425
"2328","PA14_29090",365,756426,756790
"2329","PA14_29100",204,756791,756994
"2330","PA14_29110",324,756995,757318
"2331","PA14_29120",361,757319,757679
"2332","PA14_29130",281,757680,757960
"2333","PA14_29150",131,757961,758091
"2334","PA14_29160",393,758092,758484
"2335","PA14_29180",339,758485,758823
"2336","PA14_29190",77,758824,758900
"2337","PA14_29200",158,758901,759058
"2338","PA14_29210",541,759059,759599
"2339","PA14_29220",468,759600,760067
"2340","PA14_29230",612,760068,760679
"2341","PA14_29240",226,760680,760905
"2342","PA14_29250",93,760906,760998
"2343","PA14_29260",297,760999,761295
"2344","PA14_29270",367,761296,761662
"2345","PA14_29280",112,761663,761774
"2346","PA14_29290",178,761775,761952
"2347","PA14_29300",174,761953,762126
"2348","PA14_29320",401,762127,762527
"2349","PA14_29330",330,762528,762857
"2350","PA14_29340",304,762858,763161
"2351","PA14_29350",746,763162,763907
"2352","PA14_29360",494,763908,764401
"2353","PA14_29390",689,764402,765090
"2354","PA14_29400",1516,765091,766606
"2355","PA14_29410",320,766607,766926
"2356","PA14_29420",413,766927,767339
"2357","PA14_29440",309,767340,767648
"2358","PA14_29460",327,767649,767975
"2359","PA14_29470",273,767976,768248
"2360","PA14_29480",267,768249,768515
"2361","PA14_29490",575,768516,769090
"2362","PA14_29500",395,769091,769485
"2363","PA14_29510",144,769486,769629
"2364","PA14_29520",136,769630,769765
"2365","PA14_29530",149,769766,769914
"2366","PA14_29540",196,769915,770110
"2367","PA14_29550",385,770111,770495
"2368","PA14_29560",328,770496,770823
"2369","PA14_29570",194,770824,771017
"2370","PA14_29575",105,771018,771122
"2371","PA14_29590",117,771123,771239
"2372","PA14_29600",118,771240,771357
"2373","PA14_29620",517,771358,771874
"2374","PA14_29640",393,771875,772267
"2375","PA14_29650",85,772268,772352
"2376","PA14_29660",397,772353,772749
"2377","PA14_29680",297,772750,773046
"2378","PA14_29690",360,773047,773406
"2379","PA14_29710",102,773407,773508
"2380","PA14_29720",104,773509,773612
"2381","PA14_29730",223,773613,773835
"2382","PA14_29740",446,773836,774281
"2383","PA14_29750",102,774282,774383
"2384","PA14_29760",714,774384,775097
"2385","PA14_29770",441,775098,775538
"2386","PA14_29800",561,775539,776099
"2387","PA14_29820",352,776100,776451
"2388","PA14_29830",269,776452,776720
"2389","PA14_29850",486,776721,777206
"2390","PA14_29860",509,777207,777715
"2391","PA14_29880",615,777716,778330
"2392","PA14_29890",102,778331,778432
"2393","PA14_29900",166,778433,778598
"2394","PA14_29920",182,778599,778780
"2395","PA14_29930",331,778781,779111
"2396","PA14_29940",905,779112,780016
"2397","PA14_29970",449,780017,780465
"2398","PA14_29980",166,780466,780631
"2399","PA14_29990",593,780632,781224
"2400","PA14_30010",225,781225,781449
"2401","PA14_30020",137,781450,781586
"2402","PA14_30030",184,781587,781770
"2403","PA14_30040",722,781771,782492
"2404","PA14_30050",531,782493,783023
"2405","PA14_30070",273,783024,783296
"2406","PA14_30080",206,783297,783502
"2407","PA14_30090",141,783503,783643
"2408","PA14_30100",389,783644,784032
"2409","PA14_30110",456,784033,784488
"2410","PA14_30130",296,784489,784784
"2411","PA14_30140",206,784785,784990
"2412","PA14_30150",375,784991,785365
"2413","PA14_30160",156,785366,785521
"2414","PA14_30180",741,785522,786262
"2415","PA14_30190",418,786263,786680
"2416","PA14_30200",90,786681,786770
"2417","PA14_30210",122,786771,786892
"2418","PA14_30230",758,786893,787650
"2419","PA14_30240",72,787651,787722
"2420","PA14_30260",235,787723,787957
"2421","PA14_30270",226,787958,788183
"2422","PA14_30280",316,788184,788499
"2423","PA14_30290",811,788500,789310
"2424","PA14_30310",208,789311,789518
"2425","PA14_30320",441,789519,789959
"2426","PA14_30330",426,789960,790385
"2427","PA14_30340",465,790386,790850
"2428","PA14_30350",329,790851,791179
"2429","PA14_30360",327,791180,791506
"2430","PA14_30370",111,791507,791617
"2431","PA14_30380",101,791618,791718
"2432","PA14_30390",119,791719,791837
"2433","PA14_30400",131,791838,791968
"2434","PA14_30410",222,791969,792190
"2435","PA14_30430",527,792191,792717
"2436","PA14_30440",201,792718,792918
